#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
####Muslim to Ormazdic stuff;;;;;;;;;;;;;x
###Hajj;;;;;;;;;;;;;x
go_on_hajj;Go on pilgrimage to Martek;Partir en pèlerinage à La Mecque;Geht auf Hadsch nach Mekka ;;Ir al Hajj a La Meca;;;;;;;;;x
EVTDESC105020;[Root.Liege.GetTitledFirstName]'s choice for the Grand Judge position is disastrous! The man's judgement is severely distorted and there will be no justice as long as he holds the post!;La personne qu'a choisie [Root.Liege.GetTitledFirstName] pour le rôle de cadi est une vraie calamité ! Le jugement de cet homme est gravement faussé et tant qu'il occupera ce poste, justice ne sera jamais rendue.;[Root.Liege.GetTitledFirstName]s Wahl für den Posten des Ober-Kadi ist desaströs! Die Urteile dieses Mannes sind fürchterlich verdreht und es wird keine Gerechtigkeit geben, solange er den Posten inne hat!;;¡La elección de [Root.Liege.GetTitledFirstName] para el puesto de Cadí Jefe es desastrosa! El juicio del hombre está severamente distorsionado y no habrá justicia mientras se mantenga en el puesto;;;;;;;;;x
EVTOPTA105020;Even this courtier would be better as Grand Judge!;Même ce modeste courtisan ferait un meilleur cadi !;Sogar dieser Höflung wäre besser als Ober-Kadi geeignet! ;;¡Hasta este cortesano sería un mejor Cadí Jefe!;;;;;;;;;x
EVTTOOLTIP105021;[Root.GetTitledFirstName] suggests a more suitable person for the post of Grand Judge;[Root.GetTitledFirstName] propose une personne plus adaptée pour le poste de cadi;[Root.GetTitledFirstName] schlägt eine passendere Person für den Posten des Ober-Kadi vor ;;[Root.GetTitledFirstName] sugiere a una persona más apropiada para la posición de Cadí Jefe;;;;;;;;;x
EVTOPTB105020;Why, even I would make a better Grand Judge!;Même moi, je ferais un meilleur cadi !;Warum, selbst ich wäre ein besserer Ober-Kadi! ;;¡Por qué, hasta yo haría mejor trabajo como Cadí Jefe!;;;;;;;;;x
EVTOPTC105020;I know a vassal of [Root.Liege.GetTitledFirstName] who would be better;Je connais un vassal de [Root.Liege.GetTitledFirstName] qui serait plus à sa place dans cette fonction;Ich kenne einen von [Root.Liege.GetTitledFirstName]s Vasallen, der besser wäre ;;Conozco a un vasallo de [Root.Liege.GetTitledFirstName] que sería mejor;;;;;;;;;x
EVTOPTD105020;Quench my anger and do nothing;Ravaler ma colère et ne rien faire;Meinen Ärger abkühlen lasse und nichts tun ;;Aplacad mi ira y no hagáis nada;;;;;;;;;x
EVTDESC105021;Fuming with anger at what [From.GetTitledFirstName] called 'another disastrous judgement of your Grand Judge!', [From.GetTitledFirstName] suggested I would choose another person for the very important position as Grand Judge.;Fou de colère suite à ce que [From.GetTitledFirstName] a qualifié de 'nouveau jugement désastreux de votre cadi', [From.GetTitledFirstName] a proposé que je nomme quelqu'un d'autre au poste, très important, de cadi.;Schäumend vor Wur über das was [From.GetTitledFirstName] "eine weitere desaströse Entscheidung Eures Ober-Kadi!" nannte, schlug mir [From.GetTitledFirstName] vor, dass ich eine andere Person für diese sehr wichtige Position eines Ober-Kadi wählen solle. ;;Lleno de rabia por lo que ???[From.GetTitledFirstName] llamó 'otra decisión desastrosa de tu Cadí Jefe', [From.GetTitledFirstName] sugirió que eligiera a otra persona para prominente cargo de Cadí Jefe.;;;;;;;;;x
EVTOPTA105021;You are right, your courtier would be a better choice;Vous avez raison, votre courtisan serait plus à même d'occuper cette fonction;Ihr habt Recht, Euer Höfling wäre die bessere Wahl ;;Tienes razón, tu cortesano sería una mejor opción;;;;;;;;;x
EVTTOOLTIP105025;The former Grand Judge, [This.GetTitledFirstName], is dismissed from the position;L'ancien cadi, [This.GetTitledFirstName], est démis de ses fonctions;Der frühere Ober-Kadi, [This.GetTitledFirstName], wird von seiner Position entlassen ;;El antiguo Cadí Jefe, [This.GetTitledFirstName], es despedido del cargo;;;;;;;;;x
EVTTOOLTIP105022;The new Grand Judge is [This.GetTitledFirstName];Le nouveau cadi se prénomme [This.GetTitledFirstName];Der neue Ober-Kadi ist [This.GetTitledFirstName];;El nuevo Cadí Jefe es [This.GetTitledFirstName];;;;;;;;;x
EVTOPTB105021;I see no reason to dismiss the current Grand Judge;Je ne vois aucune raison de renvoyer l'actuel cadi;Ich sehe keinen Grund, den derzeitigen Ober-Kadi zu entlassen ;;No veo ninguna razón para despedir al actual Cadí Jefe;;;;;;;;;x
EVTTOOLTIP105023;is disappointed [Root.GetTitledFirstName] did not follow [This.GetHerHis] recommendation for Grand Judge;trouve dommage que [Root.GetTitledFirstName] n'ait pas écouté ses recommandations;ist enttäuscht, dass [Root.GetTitledFirstName] nicht [This.GetHerHis] Rat für den Ober-Kadi gefolgt ist;;está decepcionado porque [Root.GetTitledFirstName] no siguió su recomendación para Cadí Jefe;;;;;;;;;x
EVTOPTC105021;I agree, you would make a better Grand Judge;Je suis d'accord, vous ferez un meilleur cadi;Ich stimme zu, Ihr würdet ein besserer Ober-Kadi sein ;;¡Estoy de acuerdo, serás mejor Cadí Jefe!;;;;;;;;;x
EVTOPTE105021;This vassal of mine would make a better Grand Judge;Mon vassal ferait un bien meilleur cadi;Dieser Vasall von mir, würde einen besseren Ober-Kadi darstellen ;;Este vasallo mío sería un mejor Cadí Jefe;;;;;;;;;x
EVTDESC105023;The current Grand Judge is such a disastrous choice, with his arbitrary judgements and insufficient knowledge of the laws, that I had to suggest a new candidate for this position. [From.GetTitledFirstName] would make a much better Grand Judge and so I told [Root.Liege.GetTitledFirstName] and waited with bated breath as [Root.Liege.GetTitledFirstName] pondered this.;L'actuel cadi est un désastre ambulant, ses jugements arbitraires et sa méconnaissance des lois m'ont poussé à suggérer un nouveau candidat pour occuper cette fonction. [From.GetTitledFirstName] ferait un bien meilleur cadi, j'en ai donc parlé à [Root.Liege.GetTitledFirstName] et j'ai attendu avec angoisse que [Root.Liege.GetTitledFirstName] prenne une décision.;Der derzeitige Ober-Kadi ist so eine desaströse Wahl, mit seinen willkürlichen Urteilen und seinem unzureichendem Wissen über die Gesetze, dass ich einen neuen Kanidaten für diese Position vorschlagen musste. [From.GetTitledFirstName] würden einen viel besseren Ober-Kadi abgeben, und so schlug ich es [Root.Liege.GetTitledFirstName] vor und wartete mit angehaltenem Atem, als [Root.Liege.GetTitledFirstName] darüber nachdachte.;;El actual Cadí Jefe es una elección tan desastrosa, con sus elecciones tan arbitrarias y su insuficiente conocimiento sobre las leyes, que he debido sugerir un nuevo candidato para el cargo.  [From.GetTitledFirstName] sería un Cadí Jefe mucho mejor y así se lo hice saber a [Root.Liege.GetTitledFirstName] y esperé con el aliento contenido mientras ?[Root.Liege.GetTitledFirstName] lo pensaba.;;;;;;;;;x
EVTOPTA105023;[From.GetTitledFirstName] is the new Grand Judge! Praise [Root.Religion.GetHighGodName]!;[From.GetTitledFirstName] est le nouveau cadi ! [Root.Religion.GetHighGodName] est grand !;[From.GetTitledFirstName] ist der neue Ober-Kadi! Gepriesen sei [Root.Religion.GetHighGodName]! ;;¡??[From.GetTitledFirstName] es el nuevo Caí Jefe Alabado sea Alá!;;;;;;;;;x
EVTOPTB105023;I was dismissed and told not to interfere in this matter again;J'ai été renvoyé et on m'a demandé de ne plus jamais me mêler des affaires de justice;Ich wurde entlassen und mir wurde gesagt, ich solle mich in diese Angelegenheit nicht mehr einmischen ;;Descartó mi opinión y me dijo que no volviera a meterme en el asunto.;;;;;;;;;x
EVTDESC105024;I inadvertently insulted the old Grand Judge when I suggested that I would make better judgements than he and knew the laws much better than him, but I saw no other way to get rid of him. After all, it was [From.GetTitledFirstName] who would judge if I was a better person for the position than the hopefully soon former Grand Judge.;J'ai malencontreusement insulté le vieux cadi en affirmant que je serais capable de faire mieux à son poste et que je connaissais les lois mieux que lui, mais c'était le seul moyen de m'en débarrasser. Après tout, c'est [From.GetTitledFirstName] qui a émis l'idée que je serais parfait pour cette fonction et que je pourrais remplacer le futur ancien cadi.;Ich beleidigte den alten Ober-Kadi versehentlich, als ich vorschlug, dass ich bessere Urteile als er fällen würde und die Gesetze besser kennen würde als er, aber ich sah keine andere Möglichkeit, ihn loszuwerden. Schließlich war es [From.GetTitledFirstName], der entscheiden würde, ob ich für diese Position besser wäre, als der hoffentlich baldige ehemaliger Ober-Kadi. ;;Inadvertidamente insulté al viejo Cadí Jefe cuando le sugerí que haría mejores elecciones que él y que conocías las leyes mucho mejor que él, pero no vi otra forma de librarme de él. Después de todo, era ??[From.GetTitledFirstName] quien decidiría si yo era una mejor persona para que próximamente, eso espero, ex-Cadí Jefe.;;;;;;;;;x
EVTDESC105025;May [FromFrom.GetTitledFirstName] be hit with sixty shoes! That son of a dog coaxed [From.GetTitledFirstName] into revoking my title as Grand Judge!;Que [FromFrom.GetTitledFirstName] soit maudit ! Ce fils de chien a réussi à convaincre [From.GetTitledFirstName] de me renvoyer du poste de cadi !;Möge [FromFrom.GetTitledFirstName] mit sechzig Schuhen getreten werden! Dieser Hundesohn hat [From.GetTitledFirstName] dazu gebracht, mir meinen Titel als Ober-Kadi abzuerkennen! ;;¡Que [FromFrom.GetTitledFirstName] sea golpeado con sesenta zapatos! ¡Ese hijo de perra engatusó a [From.GetTitledFirstName] para que me revocara el título de Cadí Jefe!;;;;;;;;;x
EVTOPTA105025;May [Root.Religion.GetHighGodName] destroy [FromFrom.GetTitledFirstName]'s house!;Que la colère d'[Root.Religion.GetHighGodName] s'abatte sur la maison de [FromFrom.GetTitledFirstName] ! ;Möge [Root.Religion.GetHighGodName] [FromFrom.GetTitledFirstName]s Haus zerstören! ;;¡Que Alá destruya la casa de [FromFrom.GetTitledFirstName]!;;;;;;;;;x
EVTDESC105030;The Scriptures of the Prophets say: 'O you who believe! Intoxicants and games of chance and sacrificing to stones set up and dividing by arrows are only an uncleanness, the Shaitan's work, shun it therefore that you may be successful.' It is said that those who indulge in wine and other intoxicants will be punished by eighty lashes so they may know the wrongness of their path.;Le Coran dit : 'Ô les croyants! Le vin, le jeu de hasard, les pierres dressées, les flèches de divination ne sont qu'abominations, œuvres du Diable. Écartez-vous en, afin que vous réussissiez.' Cela signifie que ceux qui cèdent à la tentation de l'alcool et autres substances illicites seront punis de 80 coups de fouet afin qu'ils comprennent leur erreur.;Der Koran sagt: "O ihr, die ihr glaubt! Berauschendes, Glücksspiel, Opfersteine und Lospfeile sind ein Greuel, das Werk Satans. So meidet sie, auf dass ihr erfolgreich seid." Es heißt, dass diejenigen die dem Wein oder anderen Rauchmitteln frönen, werden mit achtzig Peitschenhieben bestraft, sodass ihnen die Falschheit ihres Weges klar wird. ;;El ?Corán dice: ¡Oh creyentes!  Los intoxicantes, los juegos de azar, las prácticas idólatras y la adivinación del futuro no son sino una abominación, obra de Shaitán; ¡evitadlos, pues, para que así prosperéis! Está escrito que quien ceda ante el vino y otros venenos será castigado con ochenta latigazos para que vean lo errado de su camino.;;;;;;;;;x
EVTOPTA105030;Eighty lashes for that drunkard!;80 coups de fouet pour ce saoulard !;Achtzig Peitschenhiebe für den Trunkenbold! ;;¡Ochenta latigazos a ese borracho!;;;;;;;;;x
EVTTOOLTIP105031;is lashed eighty times by Grand Judge [Root.GetTitledFirstName];a reçu 80 coups de fouet de la main du cadi [Root.GetTitledFirstName];wird vom Ober-Kadi [Root.GetTitledFirstName] achtzig Mal ausgepeitscht;;recibe ochenta latigazos del Cadí Jefe, [Root.GetTitledFirstName];;;;;;;;;x
EVTOPTB105030;Show mercy and the drunkard may repent;Faisons preuve de clémence et l'ivrogne se repentira peut-être;Seid gnädig und der Trunkenbold möge Reute tun ;;Muestra piedad y el borracho se arrepentirá;;;;;;;;;x
EVTTOOLTIP105032;The drunkard [This.GetTitledFirstName] is saved from the eighty lashes by [Root.GetTitledFirstName];L'ivrogne [This.GetTitledFirstName] évite les 80 coups de fouet grâce à l'intervention de [Root.GetTitledFirstName];Der Trunkenbold [This.GetTitledFirstName] wurde vor den achtzig Schlägen durch [Root.GetTitledFirstName] gerettet;;[This.GetTitledFirstName], el borracho, es salvado de los ochenta latigazos por [Root.GetTitledFirstName];;;;;;;;;x
EVTOPTC105030;Do nothing, the drunkard may drink himself to death;Ne faisons rien, cet ivrogne finira par mourir de ses excès;Tut nichts, soll sich der Trunkenbold doch zu Tode saufen ;;No hacer nada, y el borracho que beba hasta su muerte ;;;;;;;;;x
EVTDESC105031;I stumbled drunkenly into Grand Judge [From.GetTitledFirstName] who smelled the wine I had drunk on my breath and ordered my arrest. The next day I got my punishment: eighty lashes!;Alors que je déambulais ivre dans la rue, j'ai bousculé le cadi [From.GetTitledFirstName] qui, en sentant mon haleine avinée, a aussitôt ordonné mon arrestation. Le lendemain, je recevais mon châtiment : 80 coups de fouet !;Ich stolperte betrunken in den Ober-Kadi, [From.GetTitledFirstName], der den Wein roch, den ich getrunken hatte, und ordnete meine Haft an. Am nächsten Tag erhielt ich meine Bestrafung: achtzig Peitschenhiebe! ;;Me tropecé borracho con el Cadí Jefe, [From.GetTitledFirstName], quien olfateó en mi aliento el vino que había bebido y mandó a arrestarme. Al día siguiente recibí mi castigo: ochenta latigazos;;;;;;;;;x
EVTOPTA105031;The lashes made me cry out in pain...;J'ai pleuré de douleur sous cette pluie de coups de fouet...;Die Peitschenhiebe ließen mich vor Schmerz aufschreien... ;;Los latigazos me hicieron chillar del dolor...;;;;;;;;;x
EVTOPTB105031;I will never drink again, may [Root.Religion.GetHighGodName] be my witness!;Je ne boirai plus une goutte, que Dieu m'en soit témoin !;Ich werde nie wieder trinken, möge [Root.Religion.GetHighGodName] mein Zeuge sein! ;;¡Nunca más beberé, que Ala sea mi testigo!;;;;;;;;;x
EVTOPTC105031;The wine will take the pain away...;L'alcool m'aidera à oublier la douleur...;Der Wein wird den Schmerz lindern... ;;El vino sanará mi dolor...;;;;;;;;;x
EVTOPTD105031;Wine will never again touch my tongue!;Plus une seule goutte de vin n'entrera dans ma bouche !;Wein wird niemals mehr meine Zunge berühren! ;;¡El vino nunca más volverá a tocar mi lengua!;;;;;;;;;x
EVTDESC105032;The wine was aplenty and when I left my company I was more than unsteady on my feet. I must have drunk enough to become unconscious, for when I woke up it was in Grand Judge [From.GetTitledFirstName]'s room, who told me that if I donated a small sum of money to charity and promised to never drink again [From.GetSheHe] would let me go without punishment.;Le vin coulait à flot et en quittant mes amis, je tenais à peine debout. Apparemment, j'ai bu jusqu'à en perdre conscience car à mon réveil, je me trouvais dans le bureau du cadi [From.GetTitledFirstName]. Celui-ci m'a dit que si j'acceptais de donner l'aumône et que je promettais de ne plus jamais boire, alors cette affaire serait oubliée.;Der Wein floss in Strömen und als ich meine Begleitung verließt, war ich unsicher auf meinen Füßen unterwegs. Ich muss genug getrunken haben, um bewusstlos zu werden, denn als ich aufwachte war ich im Raum des Ober-Kadi, [From.GetTitledFirstName], der mir sagte, dass ich wenn ich eine kleine Summe der Wohlfahrt spenden und versprechen würde, nie wieder etwas zu trinken, dass [From.GetSheHe] mich ohne Bestrafung gehen lassen würde. ;;El vino abundaba, y cuando dejé a mi compañía no me sentía estable sobre mis pies. Debí caer inconsciente por la borrachera, pues cuando me desperté vi que estaba en la habitación del Cadí Jefe, ?[From.GetTitledFirstName], quien me dijo que si donaba una pequeña suma de dinero para la caridad y prometía no volver a beber, me dejaría ir sin castigo. ;;;;;;;;;x
